"","word","word_count","word_count_norm","on_cdi"
"8224","oooh",16,2.11203807582243,0
"8225","operate",16,2.11203807582243,0
"8226","opportunity",16,2.11203807582243,0
"8227","option",16,2.11203807582243,0
"8228","orders",16,2.11203807582243,0
"8229","Oron",16,2.11203807582243,0
"8230","Pal",16,2.11203807582243,0
"8231","Panda",16,2.11203807582243,0
"8232","papa's",16,2.11203807582243,0
"8233","Patches",16,2.11203807582243,0
"8234","pats",16,2.11203807582243,0
"8235","peeked",16,2.11203807582243,0
"8236","peered",16,2.11203807582243,0
"8237","peeyou",16,2.11203807582243,0
"8238","Peggy",16,2.11203807582243,0
"8239","performing",16,2.11203807582243,0
"8240","perfume",16,2.11203807582243,0
"8241","phrase",16,2.11203807582243,0
"8242","pits",16,2.11203807582243,0
"8243","pj",16,2.11203807582243,0
"8244","pod",16,2.11203807582243,0
"8245","poof",16,2.11203807582243,0
"8246","property",16,2.11203807582243,0
"8247","protected",16,2.11203807582243,0
"8248","providence",16,2.11203807582243,0
"8249","prunes",16,2.11203807582243,0
"8250","Pushpa",16,2.11203807582243,0
"8251","putty",16,2.11203807582243,0
"8252","que",16,2.11203807582243,0
"8253","Quincy",16,2.11203807582243,0
"8254","radish",16,2.11203807582243,0
"8255","ranger",16,2.11203807582243,0
"8256","rap",16,2.11203807582243,0
"8257","reverse",16,2.11203807582243,0
"8258","ring_around_the_rosy",16,2.11203807582243,0
"8259","Robbin",16,2.11203807582243,0
"8260","roller+coaster",16,2.11203807582243,0
"8261","safer",16,2.11203807582243,0
"8262","sash",16,2.11203807582243,0
"8263","scooping",16,2.11203807582243,0
"8264","scooting",16,2.11203807582243,0
"8265","shaved",16,2.11203807582243,0
"8266","shoelace",16,2.11203807582243,0
"8267","slave",16,2.11203807582243,0
"8268","sling",16,2.11203807582243,0
"8269","snakie",16,2.11203807582243,0
"8270","snout",16,2.11203807582243,0
"8271","sounding",16,2.11203807582243,0
"8272","space+ship",16,2.11203807582243,0
"8273","splashy",16,2.11203807582243,0
"8274","Spock",16,2.11203807582243,0
"8275","Spring",16,2.11203807582243,0
"8276","Spudinski",16,2.11203807582243,0
"8277","stamped",16,2.11203807582243,0
"8278","Strom",16,2.11203807582243,0
"8279","Suzy",16,2.11203807582243,0
"8280","swollen",16,2.11203807582243,0
"8281","swoosh",16,2.11203807582243,0
"8282","tattly",16,2.11203807582243,0
"8283","teepee",16,2.11203807582243,0
"8284","Telly",16,2.11203807582243,0
"8285","thi",16,2.11203807582243,0
"8286","thingie",16,2.11203807582243,0
"8287","thirds",16,2.11203807582243,0
"8288","thoughts",16,2.11203807582243,0
"8289","Thumbkin",16,2.11203807582243,0
"8290","tile",16,2.11203807582243,0
"8291","timber",16,2.11203807582243,0
"8292","tinker+toys",16,2.11203807582243,0
"8293","tongues",16,2.11203807582243,0
"8294","Toronto",16,2.11203807582243,0
"8295","tour",16,2.11203807582243,0
"8296","Tower",16,2.11203807582243,0
"8297","tropical",16,2.11203807582243,0
"8298","ts",16,2.11203807582243,0
"8299","tummy's",16,2.11203807582243,0
"8300","turnips",16,2.11203807582243,0
"8301","tv's",16,2.11203807582243,0
"8302","Tweety",16,2.11203807582243,0
"8303","twisty",16,2.11203807582243,0
"8304","understanding",16,2.11203807582243,0
"8305","untangle",16,2.11203807582243,0
"8306","va",16,2.11203807582243,0
"8307","Vadar",16,2.11203807582243,0
"8308","vines",16,2.11203807582243,0
"8309","wacky",16,2.11203807582243,0
"8310","walruses",16,2.11203807582243,0
"8311","Walter",16,2.11203807582243,0
"8312","wheeled",16,2.11203807582243,0
"8313","whiny",16,2.11203807582243,0
"8314","world's",16,2.11203807582243,0
"8315","Yeah",16,2.11203807582243,0
"8316","yey",16,2.11203807582243,0
"8317","Yobaby",16,2.11203807582243,0
"8318","yourselves",16,2.11203807582243,0
"8319","Z",16,2.11203807582243,0
"8320","Zoe's",16,2.11203807582243,0
"8321","zoo+keeper",16,2.11203807582243,0
"8322","A_and_P",15,1.98003569608353,0
"8323","abu",15,1.98003569608353,0
"8324","Adda",15,1.98003569608353,0
"8325","advantage",15,1.98003569608353,0
"8326","ages",15,1.98003569608353,0
"8327","ahahah",15,1.98003569608353,0
"8328","ahm",15,1.98003569608353,0
"8329","al",15,1.98003569608353,0
"8330","Aladdin",15,1.98003569608353,0
"8331","album",15,1.98003569608353,0
"8332","Alexis",15,1.98003569608353,0
"8333","Alison",15,1.98003569608353,0
"8334","alphabets",15,1.98003569608353,0
"8335","aluminum",15,1.98003569608353,0
"8336","Amanda's",15,1.98003569608353,0
"8337","amigos",15,1.98003569608353,0
"8338","Anderson",15,1.98003569608353,0
"8339","appear",15,1.98003569608353,0
"8340","apricots",15,1.98003569608353,0
"8341","Arlene",15,1.98003569608353,0
"8342","auntie's",15,1.98003569608353,0
"8343","Austin",15,1.98003569608353,0
"8344","Australia",15,1.98003569608353,0
"8345","Baby_mickey",15,1.98003569608353,0
"8346","badge",15,1.98003569608353,0
"8347","bak",15,1.98003569608353,0
"8348","Baltimore",15,1.98003569608353,0
"8349","bangle",15,1.98003569608353,0
"8350","Barr",15,1.98003569608353,0
"8351","Bart",15,1.98003569608353,0
"8352","basil",15,1.98003569608353,0
"8353","beehive",15,1.98003569608353,0
"8354","benches",15,1.98003569608353,0
"8355","bicentennial",15,1.98003569608353,0
"8356","Biscos",15,1.98003569608353,0
"8357","boa",15,1.98003569608353,0
"8358","Book",15,1.98003569608353,0
"8359","bossy",15,1.98003569608353,0
"8360","bothers",15,1.98003569608353,0
"8361","bouquet",15,1.98003569608353,0
"8362","Brontotherium",15,1.98003569608353,0
"8363","brook",15,1.98003569608353,0
"8364","Bruno",15,1.98003569608353,0
"8365","Bugs_Bunny",15,1.98003569608353,0
"8366","bummer",15,1.98003569608353,0
"8367","cable",15,1.98003569608353,0
"8368","canary",15,1.98003569608353,0
"8369","candle+stick",15,1.98003569608353,0
"8370","candy+cane",15,1.98003569608353,0
"8371","cardinals",15,1.98003569608353,0
"8372","cases",15,1.98003569608353,0
"8373","castles",15,1.98003569608353,0
"8374","cavity",15,1.98003569608353,0
"8375","cells",15,1.98003569608353,0
"8376","Chance",15,1.98003569608353,0
"8377","chestnut",15,1.98003569608353,0
"8378","child's",15,1.98003569608353,0
"8379","chugging",15,1.98003569608353,0
"8380","Coca_Cola",15,1.98003569608353,0
"8381","coupons",15,1.98003569608353,0
"8382","crutch",15,1.98003569608353,0
"8383","dadadadadada",15,1.98003569608353,0
"8384","daughters",15,1.98003569608353,0
"8385","Deb",15,1.98003569608353,0
"8386","deeper",15,1.98003569608353,0
"8387","destructive",15,1.98003569608353,0
"8388","Dia",15,1.98003569608353,0
"8389","discussing",15,1.98003569608353,0
"8390","donkey's",15,1.98003569608353,0
"8391","doorknob",15,1.98003569608353,0
"8392","dragged",15,1.98003569608353,0
"8393","dreamt",15,1.98003569608353,0
"8394","Drew",15,1.98003569608353,0
"8395","drips",15,1.98003569608353,0
"8396","dudes",15,1.98003569608353,0
"8397","dumps",15,1.98003569608353,0
"8398","eeee",15,1.98003569608353,0
"8399","elf",15,1.98003569608353,0
"8400","emptied",15,1.98003569608353,0
"8401","enter",15,1.98003569608353,0
"8402","errands",15,1.98003569608353,0
"8403","exhibit",15,1.98003569608353,0
"8404","explaining",15,1.98003569608353,0
"8405","explanation",15,1.98003569608353,0
"8406","explosion",15,1.98003569608353,0
"8407","extension",15,1.98003569608353,0
"8408","extinct",15,1.98003569608353,0
"8409","ey",15,1.98003569608353,0
"8410","Farm",15,1.98003569608353,0
"8411","feeties",15,1.98003569608353,0
"8412","fills",15,1.98003569608353,0
"8413","finger's",15,1.98003569608353,0
"8414","fireflies",15,1.98003569608353,0
"8415","fish+bowl",15,1.98003569608353,0
"8416","fisherman",15,1.98003569608353,0
"8417","flames",15,1.98003569608353,0
"8418","flapping",15,1.98003569608353,0
"8419","flips",15,1.98003569608353,0
"8420","forgets",15,1.98003569608353,0
"8421","forms",15,1.98003569608353,0
"8422","fossil",15,1.98003569608353,0
"8423","Francis",15,1.98003569608353,0
"8424","freedom",15,1.98003569608353,0
"8425","frost",15,1.98003569608353,0
"8426","frys",15,1.98003569608353,0
"8427","Gertinor",15,1.98003569608353,0
"8428","Ghostbusters",15,1.98003569608353,0
"8429","gravel",15,1.98003569608353,0
"8430","Greif",15,1.98003569608353,0
"8431","Gremlin",15,1.98003569608353,0
"8432","grown+ups",15,1.98003569608353,0
"8433","Grumpy",15,1.98003569608353,0
"8434","gummy",15,1.98003569608353,0
"8435","hap",15,1.98003569608353,0
"8436","happy_birthday",15,1.98003569608353,0
"8437","Hatt",15,1.98003569608353,0
"8438","He_man",15,1.98003569608353,0
"8439","Hi_c",15,1.98003569608353,0
"8440","hilarious",15,1.98003569608353,0
"8441","hippity_hop",15,1.98003569608353,0
"8442","Homer",15,1.98003569608353,0
"8443","hopes",15,1.98003569608353,0
"8444","hound",15,1.98003569608353,0
"8445","How",15,1.98003569608353,0
"8446","hur",15,1.98003569608353,0
"8447","hysterical",15,1.98003569608353,0
"8448","Ichabod",15,1.98003569608353,0
"8449","imitate",15,1.98003569608353,0
"8450","in+law",15,1.98003569608353,0
"8451","infant",15,1.98003569608353,0
"8452","Iowa",15,1.98003569608353,0
"8453","It's",15,1.98003569608353,0
"8454","iu",15,1.98003569608353,0
"8455","jack's",15,1.98003569608353,0
"8456","Jenna",15,1.98003569608353,0
"8457","Jo_Ann",15,1.98003569608353,0
"8458","Julie's",15,1.98003569608353,0
"8459","Katie_Lastname",15,1.98003569608353,0
"8460","Kennywood",15,1.98003569608353,0
"8461","Kim's",15,1.98003569608353,0
"8462","kitty+kitty",15,1.98003569608353,0
"8463","knead",15,1.98003569608353,0
"8464","knowledge",15,1.98003569608353,0
"8465","Kristin",15,1.98003569608353,0
"8466","kumbaya",15,1.98003569608353,0
"8467","laa",15,1.98003569608353,0
"8468","lamps",15,1.98003569608353,0
"8469","leak",15,1.98003569608353,0
"8470","locking",15,1.98003569608353,0
"8471","locks",15,1.98003569608353,0
"8472","Lori",15,1.98003569608353,0
"8473","Louis",15,1.98003569608353,0
"8474","Love",15,1.98003569608353,0
"8475","lumps",15,1.98003569608353,0
"8476","macaroni+and+cheese",15,1.98003569608353,0
"8477","MacDonald",15,1.98003569608353,0
"8478","Mamma",15,1.98003569608353,0
"8479","mass",15,1.98003569608353,0
"8480","Matilda",15,1.98003569608353,0
"8481","matters",15,1.98003569608353,0
"8482","medical",15,1.98003569608353,0
"8483","medicines",15,1.98003569608353,0
"8484","meg",15,1.98003569608353,0
"8485","messages",15,1.98003569608353,0
"8486","Michaelangelo",15,1.98003569608353,0
"8487","Miffy's",15,1.98003569608353,0
"8488","minding",15,1.98003569608353,0
"8489","Missus_Gluck's",15,1.98003569608353,0
"8490","Mommies",15,1.98003569608353,0
"8491","mon",15,1.98003569608353,0
"8492","Monster's",15,1.98003569608353,0
"8493","Mrs_Gwww's",15,1.98003569608353,0
"8494","mu",15,1.98003569608353,0
"8495","muppet",15,1.98003569608353,0
"8496","mysterious",15,1.98003569608353,0
"8497","Neverland",15,1.98003569608353,0
"8498","nifty",15,1.98003569608353,0
"8499","nosed",15,1.98003569608353,0
"8500","nun",15,1.98003569608353,0
"8501","Nwww",15,1.98003569608353,0
"8502","nyah",15,1.98003569608353,0
"8503","occasionally",15,1.98003569608353,0
"8504","orphan",15,1.98003569608353,0
"8505","Pac_Man",15,1.98003569608353,0
"8506","painter",15,1.98003569608353,0
"8507","passes",15,1.98003569608353,0
"8508","pastels",15,1.98003569608353,0
"8509","Peter_Rabbit",15,1.98003569608353,0
"8510","pickup",15,1.98003569608353,0
"8511","pinching",15,1.98003569608353,0
"8512","Pocket",15,1.98003569608353,0
"8513","pooh",15,1.98003569608353,0
"8514","poopoo",15,1.98003569608353,0
"8515","pop+up",15,1.98003569608353,0
"8516","powdered",15,1.98003569608353,0
"8517","Poy",15,1.98003569608353,0
"8518","prick",15,1.98003569608353,0
"8519","princesses",15,1.98003569608353,0
"8520","prior",15,1.98003569608353,0
"8521","projects",15,1.98003569608353,0
"8522","protecting",15,1.98003569608353,0
"8523","Pteranodon",15,1.98003569608353,0
"8524","Pumbaa",15,1.98003569608353,0
"8525","Punch",15,1.98003569608353,0
"8526","Puppy",15,1.98003569608353,0
"8527","purples",15,1.98003569608353,0
"8528","quack_quack_quack",15,1.98003569608353,0
"8529","queens",15,1.98003569608353,0
"8530","quicker",15,1.98003569608353,0
"8531","Quik",15,1.98003569608353,0
"8532","races",15,1.98003569608353,0
"8533","radishes",15,1.98003569608353,0
"8534","refresh",15,1.98003569608353,0
"8535","reminding",15,1.98003569608353,0
"8536","rinsed",15,1.98003569608353,0
"8537","ripping",15,1.98003569608353,0
"8538","Robinson",15,1.98003569608353,0
"8539","ru",15,1.98003569608353,0
"8540","runner",15,1.98003569608353,0
"8541","runway",15,1.98003569608353,0
"8542","Rwww's",15,1.98003569608353,0
"8543","sample",15,1.98003569608353,0
"8544","sandal",15,1.98003569608353,0
"8545","Sandy's",15,1.98003569608353,0
"8546","Santa_Barbara",15,1.98003569608353,0
"8547","Saskia",15,1.98003569608353,0
"8548","scattered",15,1.98003569608353,0
"8549","scraping",15,1.98003569608353,0
"8550","se",15,1.98003569608353,0
"8551","sends",15,1.98003569608353,0
"8552","Seven_up",15,1.98003569608353,0
"8553","sex",15,1.98003569608353,0
"8554","shady",15,1.98003569608353,0
"8555","Sherlock",15,1.98003569608353,0
"8556","Sheryl",15,1.98003569608353,0
"8557","shuffle",15,1.98003569608353,0
"8558","Six",15,1.98003569608353,0
"8559","skills",15,1.98003569608353,0
"8560","smartie",15,1.98003569608353,0
"8561","snowsuit",15,1.98003569608353,1
"8562","Sodor",15,1.98003569608353,0
"8563","softball",15,1.98003569608353,0
"8564","somewhat",15,1.98003569608353,0
"8565","spends",15,1.98003569608353,0
"8566","splendid",15,1.98003569608353,0
"8567","sprayed",15,1.98003569608353,0
"8568","Spud",15,1.98003569608353,0
"8569","spying",15,1.98003569608353,0
"8570","stained",15,1.98003569608353,0
"8571","Start",15,1.98003569608353,0
"8572","starve",15,1.98003569608353,0
"8573","statement",15,1.98003569608353,0
"8574","stings",15,1.98003569608353,0
"8575","storybook",15,1.98003569608353,0
"8576","sugars",15,1.98003569608353,0
"8577","supply",15,1.98003569608353,0
"8578","surprising",15,1.98003569608353,0
"8579","switching",15,1.98003569608353,0
"8580","table's",15,1.98003569608353,0
"8581","tack",15,1.98003569608353,0
"8582","tape's",15,1.98003569608353,0
"8583","The_Very_Hungry_Caterpillar",15,1.98003569608353,0
"8584","thermos",15,1.98003569608353,0
"8585","Tinky",15,1.98003569608353,0
"8586","tiptoed",15,1.98003569608353,0
"8587","tom",15,1.98003569608353,0
"8588","tomatos",15,1.98003569608353,0
"8589","trays",15,1.98003569608353,0
"8590","triple",15,1.98003569608353,0
"8591","tripping",15,1.98003569608353,0
"8592","twisting",15,1.98003569608353,0
"8593","Tylenol",15,1.98003569608353,0
"8594","uhn",15,1.98003569608353,0
"8595","uppy_time",15,1.98003569608353,0
"8596","variety",15,1.98003569608353,0
"8597","voting",15,1.98003569608353,0
"8598","wack",15,1.98003569608353,0
"8599","whe",15,1.98003569608353,0
"8600","whistled",15,1.98003569608353,0
"8601","Whitney",15,1.98003569608353,0
"8602","wiggled",15,1.98003569608353,0
"8603","witch's",15,1.98003569608353,0
"8604","Xavia",15,1.98003569608353,0
"8605","yick",15,1.98003569608353,0
"8606","zooming",15,1.98003569608353,0
"8607","ability",14,1.84803331634463,0
"8608","ach",14,1.84803331634463,0
"8609","adoption",14,1.84803331634463,0
"8610","ahem",14,1.84803331634463,0
"8611","Anakin",14,1.84803331634463,0
"8612","Andrea",14,1.84803331634463,0
"8613","ankles",14,1.84803331634463,0
"8614","approached",14,1.84803331634463,0
"8615","aqua",14,1.84803331634463,0
"8616","armadillos",14,1.84803331634463,0
"8617","Arnold",14,1.84803331634463,0
"8618","attacking",14,1.84803331634463,0
"8619","Aunt_Bernice",14,1.84803331634463,0
"8620","bakes",14,1.84803331634463,0
"8621","bass",14,1.84803331634463,0
"8622","bauck",14,1.84803331634463,0
"8623","beagle",14,1.84803331634463,0
"8624","Beck",14,1.84803331634463,0
"8625","behaving",14,1.84803331634463,0
"8626","bid",14,1.84803331634463,0
"8627","blinds",14,1.84803331634463,0
"8628","Block",14,1.84803331634463,0
"8629","bog",14,1.84803331634463,0
"8630","border",14,1.84803331634463,0
"8631","br",14,1.84803331634463,0
"8632","brang",14,1.84803331634463,0
"8633","bravely",14,1.84803331634463,0
"8634","bristle",14,1.84803331634463,0
"8635","bullshit",14,1.84803331634463,0
"8636","bundle",14,1.84803331634463,0
"8637","burps",14,1.84803331634463,0
"8638","butterscotch",14,1.84803331634463,0
"8639","bzzzz",14,1.84803331634463,0
"8640","careless",14,1.84803331634463,0
"8641","Carwin",14,1.84803331634463,0
"8642","cashier",14,1.84803331634463,0
"8643","cattle",14,1.84803331634463,0
"8644","changeables",14,1.84803331634463,0
"8645","Chaos",14,1.84803331634463,0
"8646","cheddar",14,1.84803331634463,0
"8647","chi",14,1.84803331634463,0
"8648","chimneys",14,1.84803331634463,0
"8649","Chris's",14,1.84803331634463,0
"8650","Christopher's",14,1.84803331634463,0
"8651","clothes+pins",14,1.84803331634463,0
"8652","cloths",14,1.84803331634463,0
"8653","clubs",14,1.84803331634463,0
"8654","cocky",14,1.84803331634463,0
"8655","Cohen",14,1.84803331634463,0
"8656","compass",14,1.84803331634463,0
"8657","considered",14,1.84803331634463,0
"8658","Corinna",14,1.84803331634463,0
"8659","cormorant",14,1.84803331634463,0
"8660","coulda",14,1.84803331634463,0
"8661","coyote",14,1.84803331634463,0
"8662","cranberries",14,1.84803331634463,0
"8663","creeping",14,1.84803331634463,0
"8664","crinkly",14,1.84803331634463,0
"8665","Critter",14,1.84803331634463,0
"8666","Crow",14,1.84803331634463,0
"8667","curvy",14,1.84803331634463,0
"8668","custard",14,1.84803331634463,0
"8669","dandy",14,1.84803331634463,0
"8670","dat",14,1.84803331634463,0
"8671","daughter's",14,1.84803331634463,0
"8672","dawn",14,1.84803331634463,0
"8673","decides",14,1.84803331634463,0
"8674","delayed",14,1.84803331634463,0
"8675","delighted",14,1.84803331634463,0
"8676","developed",14,1.84803331634463,0
"8677","dies",14,1.84803331634463,0
"8678","dipped",14,1.84803331634463,0
"8679","disappears",14,1.84803331634463,0
"8680","disk",14,1.84803331634463,0
"8681","diver",14,1.84803331634463,0
"8682","divide",14,1.84803331634463,0
"8683","docks",14,1.84803331634463,0
"8684","Donna's",14,1.84803331634463,0
"8685","dragon's",14,1.84803331634463,0
"8686","dunno",14,1.84803331634463,0
"8687","Dyeisha's",14,1.84803331634463,0
"8688","earl",14,1.84803331634463,0
"8689","earmuffs",14,1.84803331634463,0
"8690","Easter_bunny",14,1.84803331634463,0
"8691","electrical",14,1.84803331634463,0
"8692","Emerson",14,1.84803331634463,0
"8693","Europe",14,1.84803331634463,0
"8694","exploded",14,1.84803331634463,0
"8695","eyelash",14,1.84803331634463,0
"8696","Fang",14,1.84803331634463,0
"8697","Farmie",14,1.84803331634463,0
"8698","fashion",14,1.84803331634463,0
"8699","fawn",14,1.84803331634463,0
"8700","feast",14,1.84803331634463,0
"8701","Felix's",14,1.84803331634463,0
